0	0	6.34576e-05
0	1	8.24668e-05
0	2	0.000123472
0	3	0.000192732
0	4	0.000299528
0	5	0.00045568
0	6	0.000674921
0	7	0.000971928
0	8	0.00136103
0	9	0.00185458
0	10	0.00246128
0	11	0.0031844
0	12	0.00402055
0	13	0.00495884
0	14	0.00598087
0	15	0.0070616
0	16	0.00817091
0	17	0.0092759
0	18	0.0103435
0	19	0.011343
0	20	0.0122486
0	21	0.0130414
0	22	0.01371
0	23	0.0142514
0	24	0.0146701
0	25	0.0149774
0	26	0.0151893
0	27	0.0153245
0	28	0.0154028
0	29	0.0154429
0	30	0.0154601
0	31	0.0154658
0	32	0.0154658
0	33	0.0154601
0	34	0.0154429
0	35	0.0154028
0	36	0.0153245
0	37	0.0151893
0	38	0.0149774
0	39	0.0146701
0	40	0.0142514
0	41	0.01371
0	42	0.0130414
0	43	0.0122486
0	44	0.011343
0	45	0.0103435
0	46	0.0092759
0	47	0.00817091
0	48	0.0070616
0	49	0.00598087
0	50	0.00495884
0	51	0.00402055
0	52	0.0031844
0	53	0.00246128
0	54	0.00185458
0	55	0.00136103
0	56	0.000971928
0	57	0.000674921
0	58	0.00045568
0	59	0.000299528
0	60	0.000192732
0	61	0.000123472
0	62	8.24668e-05
0	63	6.34576e-05

1	0	5.74335e-05
1	1	7.48602e-05
1	2	0.000112613
1	3	0.000176748
1	4	0.000276277
1	5	0.000422776
1	6	0.00062985
1	7	0.000912263
1	8	0.00128473
1	9	0.00176038
1	10	0.00234902
1	11	0.00305544
1	12	0.00387797
1	13	0.00480757
1	14	0.00582762
1	15	0.00691458
1	16	0.00803941
1	17	0.00916968
1	18	0.0102721
1	19	0.0113153
1	20	0.0122721
1	21	0.0131216
1	22	0.0138503
1	23	0.014453
1	24	0.014932
1	25	0.0152963
1	26	0.0155601
1	27	0.0157408
1	28	0.0158568
1	29	0.0159258
1	30	0.0159626
1	31	0.0159783
1	32	0.0159783
1	33	0.0159626
1	34	0.0159258
1	35	0.0158568
1	36	0.0157408
1	37	0.0155601
1	38	0.0152963
1	39	0.014932
1	40	0.014453
1	41	0.0138503
1	42	0.0131216
1	43	0.0122721
1	44	0.0113153
1	45	0.0102721
1	46	0.00916968
1	47	0.00803941
1	48	0.00691458
1	49	0.00582762
1	50	0.00480757
1	51	0.00387797
1	52	0.00305544
1	53	0.00234902
1	54	0.00176038
1	55	0.00128473
1	56	0.000912263
1	57	0.00062985
1	58	0.000422776
1	59	0.000276277
1	60	0.000176748
1	61	0.000112613
1	62	7.48602e-05
1	63	5.74335e-05

2	0	5.20508e-05
2	1	6.79673e-05
2	2	0.000102608
2	3	0.000161816
2	4	0.000254313
2	5	0.000391394
2	6	0.00058648
2	7	0.000854352
2	8	0.00121003
2	9	0.00166731
2	10	0.00223706
2	11	0.00292549
2	12	0.00373265
2	13	0.00465135
2	14	0.00566682
2	15	0.00675714
2	16	0.00789449
2	17	0.00904709
