0	0	8.74263e-06
0	1	7.43841e-06
0	2	5.56398e-06
0	3	3.75457e-06
0	4	2.32352e-06
0	5	1.33108e-06
0	6	7.14012e-07
0	7	3.58011e-07
0	8	1.71581e-07
0	9	7.58662e-08
0	10	3.39721e-08
0	11	1.25209e-08
0	12	6.17051e-09
0	13	1.20049e-09
0	14	1.36763e-09
0	15	-2.49233e-10
0	16	4.20842e-10
0	17	-1.42095e-10
0	18	1.6392e-11
0	19	1.46139e-10
0	20	-2.75398e-10
0	21	3.86448e-10
0	22	-4.69224e-10
0	23	5.2346e-10
0	24	-5.47763e-10
0	25	5.42916e-10
0	26	-5.10633e-10
0	27	4.5371e-10
0	28	-3.75702e-10
0	29	2.80766e-10
0	30	-1.73472e-10
0	31	5.86645e-11
0	32	5.86645e-11
0	33	-1.73472e-10
0	34	2.80766e-10
0	35	-3.75702e-10
0	36	4.5371e-10
0	37	-5.10633e-10
0	38	5.42916e-10
0	39	-5.47763e-10
0	40	5.2346e-10
0	41	-4.69224e-10
0	42	3.86448e-10
0	43	-2.75398e-10
0	44	1.46139e-10
0	45	1.6392e-11
0	46	-1.42095e-10
0	47	4.20842e-10
0	48	-2.49233e-10
0	49	1.36763e-09
0	50	1.20049e-09
0	51	6.17051e-09
0	52	1.25209e-08
0	53	3.39721e-08
0	54	7.58662e-08
0	55	1.71581e-07
0	56	3.58011e-07
0	57	7.14012e-07
0	58	1.33108e-06
0	59	2.32352e-06
0	60	3.75457e-06
0	61	5.56398e-06
0	62	7.43841e-06
0	63	8.74263e-06

1	0	1.44471e-05
1	1	1.23454e-05
1	2	9.3074e-06
1	3	6.34984e-06
1	4	3.98476e-06
1	5	2.32264e-06
1	6	1.27147e-06
1	7	6.54014e-07
1	8	3.21837e-07
1	9	1.48136e-07
1	10	6.78183e-08
1	11	2.73524e-08
1	12	1.27117e-08
1	13	3.8308e-09
1	14	2.41714e-09
1	15	2.46066e-10
1	16	4.48306e-10
1	17	8.86455e-11
1	18	-1.68396e-10
1	19	3.82179e-10
1	20	-5.13904e-10
1	21	6.31477e-10
1	22	-7.0736e-10
1	23	7.49184e-10
1	24	-7.54683e-10
1	25	7.26967e-10
1	26	-6.68766e-10
1	27	5.84138e-10
1	28	-4.77445e-10
1	29	3.53454e-10
1	30	-2.17042e-10
1	31	7.31773e-11
1	32	7.31773e-11
1	33	-2.17042e-10
1	34	3.53454e-10
1	35	-4.77445e-10
1	36	5.84138e-10
1	37	-6.68766e-10
1	38	7.26967e-10
1	39	-7.54683e-10
1	40	7.49184e-10
1	41	-7.0736e-10
1	42	6.31477e-10
1	43	-5.13904e-10
1	44	3.82179e-10
1	45	-1.68396e-10
1	46	8.86455e-11
1	47	4.48306e-10
1	48	2.46066e-10
1	49	2.41714e-09
1	50	3.8308e-09
1	51	1.27117e-08
1	52	2.73524e-08
1	53	6.78183e-08
1	54	1.48136e-07
1	55	3.21837e-07
1	56	6.54014e-07
1	57	1.27147e-06
1	58	2.32264e-06
1	59	3.98476e-06
1	60	6.34984e-06
1	61	9.3074e-06
1	62	1.23454e-05
1	63	1.44471e-05

2	0	2.34444e-05
2	1	2.01162e-05
2	2	1.52787e-05
2	3	1.05314e-05
2	4	6.69551e-06
2	5	3.96614e-06
2	6	2.21265e-06
2	7	1.16523e-06
2	8	5.87939e-07
2	9	2.80409e-07
2	10	1.31701e-07
2	11	5.67901e-08
2	12	2.6056e-08
2	13	9.66104e-09
2	14	4.77867e-09
2	15	1.42858e-09
2	16	6.41147e-10
2	17	5.10508e-10
2	18	-3.92269e-10
2	19	7.088e-10
2	20	-8.09723e-10
2	21	9.32624e-10
2	22	-9.87097e-10
2	23	1.00777e-09
2	24	-9.84621e-10
2	25	9.2652e-10
2	26	-8.36118e-10
2	27	7.19358e-10
2	28	-5.81028e-10
2	29	4.26428e-10
2	30	-2.60344e-10
2	31	8.75344e-11
2	32	8.75344e-11
2	33	-2.60344e-10
2	34	4.26428e-10
2	35	-5.81028e-10
2	36	7.19358e-10
2	37	-8.36118e-10
2	38	9.2652e-10
2	39	-9.84621e-10
2	40	1.00777e-09
2	41	-9.87097e-10
2	42	9.32624e-10
2	43	-8.09723e-10
2	44	7.088e-10
2	45	-3.92269e-10
2	46	5.10508e-10
2	47	6.41147e-10
2	48	1.42858e-09
2	49	4.77867e-09
2	50	9.66104e-09
2	51	2.6056e-08
2	52	5.67901e-08
